"V1","V2","V3","V5","V7","V9","V11","V13","V15","V17","V19","V21","V23","V25","V27","V29","V31","V33","V35","V37","V39","V41","V43","V45","V47","V49","V51","V53","V55","V57","V59","V61","V63","V65","V67","V69","V71","V73","V75","V77","V79","V81","V83","V85","V87","V89","V91","V93","V95","V97","V99","V101","V103","V105","V107","V109","V111","V113","V115","V117","V119","V121","V123","V125","V127","V129","V131","V133","V135","V137","V139","V141","V143","V145","V147","V149","V151","V153","V155","V157","V159","V161","V163","V165","V167","V169","V171","V173","V175","V177","V179","V181","V183","V185","V187","V189","V191","V193","V195","V197","V199","V201","V203","V205","V207","V209","V211","V213","V215","V217","V219","V221","V223","V225","V227","V229","V231","V233","V235","V237","V239","V241","V243","V245","V247","V249","V251","V253","V255","V257","V259","V261","V263","V265","V267","V269","V271","V273","V275","V277","V279","V281","V283","V285","V287","V289","V291","V293","V295","V297","V299","V301","V303","V305","V307","V309","V311","V313","V315","V317","V319","V321","V323","V325","V327","V329","V331","V333","V335","V337","V339","V341","V343","V345","V347","V349","V351","V353","V355","V357","V359","V361","V363","V365","V367","V369","V371","V373","V375","V377","V379","V381","V383","V385","V387","V389","V391","V393","V395","V397","V399","V401","V403","V405","V407","V409","V411","V413","V415","V417","V419","V421","V423","V425","V427","V429","V431","V433","V435","V437","V439","V441","V443","V445","V447","V449","V451","V453","V455","V457","V459","V461","V463","V465","V467","V469","V471","V473","V475","V477","V479","V481","V483","V485","V487","V489","V491","V493","V495","V497","V499","V501","V503","V505","V507","V509","V511","V513","V515","V517","V519","V521","V523","V525","V527","V529","V531","V533","V535","V537","V539","V541","V543","V545","V547","V549","V551","V553","V555","V557","V559","V561","V563","V565","V567","V569","V571","V573","V575","V577","V579","V581","V583","V585","V587","V589","V591","V593","V595","V597","V599","V601","V603","V605","V607","V609","V611","V613","V615","V617","V619","V621","V623","V625","V627","V629","V631","V633","V635","V637","V639","V641","V643","V645","V647","V649","V651","V653","V655","V657","V659","V661","V663","V665","V667","V669","V671","V673","V675","V677","V679","V681","V683","V685","V687","V689","V691","V693","V695","V697","V699","V701","V703","V705","V707","V709","V711","V713","V715","V717","V719","V721","V723","V725","V727","V729","V731","V733","V735","V737","V739","V741","V743","V745","V747","V749","V751","V753","V755","V757","V759","V761","V763","V765","V767","V769","V771","V773","V775","V777","V779","V781","V784"
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250980392156863,1,0.517647058823529,0.0156862745098039,0,0,0,0,0,0,0,0,0,0,0.949019607843137,0.992156862745098,0.988235294117647,0.572549019607843,0,0,0,0,0,0,0,0,0,0,0.988235294117647,0.376470588235294,0.686274509803922,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0.8,0,0.145098039215686,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.258823529411765,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.901960784313726,0.784313725490196,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.988235294117647,0.188235294117647,0,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0.988235294117647,0.109803921568627,0,0,0,0,0,0,0,0,0,0,0,0.564705882352941,0.988235294117647,0.811764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0.807843137254902,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.145098039215686,0.992156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0.145098039215686,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.145098039215686,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.529411764705882,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0.262745098039216,0.988235294117647,0.819607843137255,0,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0.988235294117647,0.2,0,0,0,0,0,0,0,0,0,0.333333333333333,0.533333333333333,0.992156862745098,0.588235294117647,0,0,0,0,0,0,0,0,0,0.0941176470588235,0.988235294117647,0.988235294117647,0.792156862745098,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.988235294117647,0.6,0.0431372549019608,0,0,0,0,0,0,0,0,0,0,0.490118577075099,0.834645669291339,0.00392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654901960784314,0.984313725490196,0.901960784313726,0.262745098039216,0,0,0,0,0,0,0,0,0,0.266666666666667,0.996078431372549,0.996078431372549,0.996078431372549,0.976470588235294,0,0,0,0,0,0,0,0,0,0.176470588235294,0.964705882352941,0.588235294117647,0.588235294117647,0.784313725490196,0.666666666666667,0,0,0,0,0,0,0,0,0,0.0627450980392157,0,0,0.0509803921568627,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.0862745098039216,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.662745098039216,0.443137254901961,0,0,0,0,0,0,0,0,0,0,0,0.262745098039216,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0.592156862745098,0.87843137254902,0.768627450980392,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.996078431372549,0.247058823529412,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.996078431372549,0.956862745098039,0.372549019607843,0,0,0,0,0,0,0,0,0,0,0.223529411764706,0.372549019607843,0.776470588235294,0.996078431372549,0.694117647058824,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.47843137254902,0.996078431372549,0.27843137254902,0,0,0,0,0,0,0,0,0,0,0,0,0.517647058823529,0.862745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0.0156862745098039,0.980392156862745,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0.0235294117647059,0.76078431372549,0.866666666666667,0,0,0,0,0,0,0,0,0,0.125490196078431,0.745098039215686,0.788235294117647,0.996078431372549,0.282352941176471,0,0,0,0,0,0.312252964426877,0.701960784313725,0.592156862745098,0.592156862745098,0.972549019607843,0.996078431372549,0.996078431372549,0.976470588235294,0.00393700787401575,0,0,0,0,0,0.188235294117647,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.984313725490196,0.513725490196078,0.203921568627451,0,0,0,0,0,0,0,0.258823529411765,0.623529411764706,0.623529411764706,0.490196078431373,0.231372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0.917647058823529,0.96078431372549,0.192156862745098,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0.992156862745098,0.996078431372549,0.894117647058824,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0.270588235294118,0.749019607843137,0.992156862745098,0.0666666666666667,0,0,0,0,0,0,0,0,0,0.992156862745098,0,0.0196078431372549,0.894117647058824,0.623529411764706,0,0,0,0,0,0,0,0,0,0.992156862745098,0,0,0.517647058823529,0.992156862745098,0,0,0,0,0,0,0,0,0,0.0862745098039216,0,0,0.996078431372549,0.749019607843137,0,0,0,0,0,0,0,0,0,0,0,0.435294117647059,0.992156862745098,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.101960784313725,0.996078431372549,0.917647058823529,0,0,0,0,0,0,0,0,0,0,0,0.882352941176471,0.996078431372549,0.129411764705882,0,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0.501960784313725,0,0,0,0,0,0,0,0,0,0,0,0.101960784313725,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.992156862745098,0.0862745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0.945098039215686,0.850980392156863,0,0,0,0,0,0,0,0,0,0,0,0,0.313725490196078,0.996078431372549,0.388235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.847058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0.501960784313725,0.996078431372549,0.0509803921568627,0,0,0,0,0,0,0,0,0,0.635294117647059,0,0,0.992156862745098,0.0901960784313725,0,0,0,0,0,0,0,0,0.333333333333333,0.992156862745098,0.101960784313725,0.274509803921569,0.992156862745098,0.0901960784313725,0,0,0,0,0,0,0,0,0.454901960784314,0.992156862745098,0.882352941176471,0.996078431372549,0.992156862745098,0.0156862745098039,0,0,0,0,0,0,0,0,0.0431372549019608,0.992156862745098,0.992156862745098,0.996078431372549,0.419607843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470588235294118,0.823529411764706,0.992156862745098,0.992156862745098,0.56078431372549,0.133333333333333,0,0,0,0,0,0,0,0.0235294117647059,0.796078431372549,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0,0,0,0,0,0,0,0.615686274509804,0.262745098039216,0.172549019607843,0.172549019607843,0.388235294117647,0.988235294117647,0.988235294117647,0,0,0,0,0,0,0,0.454901960784314,0,0,0.0784313725490196,0.831372549019608,0.988235294117647,0.56078431372549,0,0,0,0,0,0,0,0,0,0.133333333333333,0.945098039215686,0.988235294117647,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0.905882352941176,0.988235294117647,0.345098039215686,0,0,0,0,0,0,0,0,0,0,0.168627450980392,0.988235294117647,0.513725490196078,0,0,0,0,0,0,0,0,0,0,0,0.137254901960784,0.988235294117647,0.603921568627451,0,0,0,0,0,0,0,0,0,0,0,0,0.870588235294118,0.988235294117647,0.733333333333333,0.0156862745098039,0,0,0,0,0,0,0,0,0,0,0.0784313725490196,0.745098039215686,0.988235294117647,0.643137254901961,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0.992156862745098,0.501960784313725,0,0,0,0,0,0,0,0,0,0,0,0,0.847058823529412,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.129411764705882,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.113725490196078,0.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.670588235294118,0.988235294117647,0,0,0,0,0,0,0,0,0.168627450980392,0,0,0.349019607843137,0.984313725490196,0.458823529411765,0,0,0,0,0,0,0,0,0.607843137254902,0.176470588235294,0.549019607843137,0.988235294117647,0.898039215686275,0,0,0,0,0,0,0,0,0,0.870588235294118,0.988235294117647,0.988235294117647,0.988235294117647,0.141176470588235,0,0,0,0,0,0,0,0,0,0.590551181102362,0.988235294117647,0.988235294117647,0.129411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352941176470588,0.0352941176470588,0.0352941176470588,0.0352941176470588,0,0,0,0,0,0,0,0,0.00943396226415094,0.501960784313725,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.705882352941177,0.490196078431373,0.380392156862745,0,0,0,0,0,0.622047244094488,0.996078431372549,0.996078431372549,0.976470588235294,0.964705882352941,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.282352941176471,0,0,0,0,0.598425196850394,0.779527559055118,0.349019607843137,0.176470588235294,0.137254901960784,0.262745098039216,0.505882352941176,0.933333333333333,0.996078431372549,0.686274509803922,0,0,0,0,0.008,0,0,0,0,0,0.0235294117647059,0.894117647058824,0.996078431372549,0.619607843137255,0,0,0,0,0,0,0,0,0,0.156862745098039,0.819607843137255,0.996078431372549,0.792156862745098,0,0,0,0,0,0,0,0,0,0.337254901960784,0.964705882352941,0.996078431372549,0.490196078431373,0,0,0,0,0,0,0,0,0,0.619607843137255,0.996078431372549,0.996078431372549,0.996078431372549,0.662745098039216,0.690196078431373,0.266666666666667,0,0,0,0,0,0,0,0.886274509803922,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0.52156862745098,0.996078431372549,0.996078431372549,0.976470588235294,0.737254901960784,0.858823529411765,0.996078431372549,0,0,0,0,0,0,0,0,0.145098039215686,0.145098039215686,0.129411764705882,0.262745098039216,0.988235294117647,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0.501960784313725,0.984313725490196,0.996078431372549,0.572549019607843,0,0,0,0,0,0,0,0,0.0352941176470588,0.615686274509804,0.996078431372549,0.941176470588235,0.349019607843137,0,0,0,0,0,0,0,0,0.396078431372549,0.917647058823529,0.996078431372549,0.945098039215686,0.105882352941176,0,0,0,0,0,0,0,0.422924901185771,0.835294117647059,0.996078431372549,0.996078431372549,0.776470588235294,0.105882352941176,0,0,0,0,0,0,0,0,0.980392156862745,0.996078431372549,0.996078431372549,0.129411764705882,0.0117647058823529,0,0,0,0,0,0,0,0,0,0.822134387351779,0.752941176470588,0.12156862745098,0,0,0,0,0,0,0,0,0,0,0,0.256916996047431,0.00790513833992095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52156862745098,0.631372549019608,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.996078431372549,0.996078431372549,0.435294117647059,0,0,0,0,0,0,0,0,0,0,0.972549019607843,0.945098039215686,0.976470588235294,0.964705882352941,0,0,0,0,0,0,0,0,0,0.294117647058824,0.996078431372549,0.117647058823529,0.2,0.996078431372549,0.0470588235294118,0,0,0,0,0,0,0,0,0.784313725490196,0.690196078431373,0,0,0.866666666666667,0.364705882352941,0,0,0,0,0,0,0,0,0.925490196078431,0.254901960784314,0,0,0.423529411764706,0.682352941176471,0,0,0,0,0,0,0,0,0.156862745098039,0,0,0,0.737254901960784,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0509803921568627,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0.454901960784314,0.941176470588235,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0.0941176470588235,0.996078431372549,0.996078431372549,0.996078431372549,0.419607843137255,0,0,0,0,0,0,0,0,0,0.0941176470588235,0.87843137254902,0.52156862745098,0.882352941176471,0.996078431372549,0.0117647058823529,0,0,0,0,0,0,0,0,0,0.00392156862745098,0,0.0196078431372549,0.996078431372549,0.258823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0.623529411764706,0.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913725490196078,0,0,0,0,0,0,0,0,0.376470588235294,0,0,0,0.0509803921568627,0.988235294117647,0,0,0,0,0,0,0,0,0.996078431372549,0.709803921568627,0.149019607843137,0.458823529411765,0.866666666666667,0.996078431372549,0,0,0,0,0,0,0,0,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.427450980392157,0,0,0,0,0,0,0,0,0.309803921568627,0.870588235294118,0.996078431372549,0.850980392156863,0.647058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298039215686275,0.576470588235294,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.996078431372549,0.501960784313725,0,0,0,0,0,0,0,0,0,0,0.231372549019608,0.976470588235294,0.996078431372549,0.72156862745098,0,0,0,0,0,0,0,0,0,0,0.372549019607843,0,0.996078431372549,0.490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.168627450980392,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.0352941176470588,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.749019607843137,0.996078431372549,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.996078431372549,0.886274509803922,0.0156862745098039,0,0,0,0,0,0,0,0,0,0,0.501960784313725,0.996078431372549,0.996078431372549,0.282352941176471,0,0,0,0,0,0,0,0,0,0,0,0.211764705882353,0.996078431372549,0.752941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.905882352941176,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.415686274509804,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.0862745098039216,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.509803921568627,0.898039215686275,0,0,0,0,0,0,0,0,0,0,0,0,0.686274509803922,0.611764705882353,0,0,0,0,0,0,0,0,0,0,0,0.552941176470588,0.972549019607843,0.196078431372549,0,0,0,0,0,0,0,0,0,0,0,0.898039215686275,0.972549019607843,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0.188235294117647,0.52156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301960784313725,1,0.917647058823529,0.32156862745098,0,0,0,0,0,0,0,0,0,0.333333333333333,0.996078431372549,0.996078431372549,0.996078431372549,0.866666666666667,0,0,0,0,0,0,0,0,0,0.968627450980392,0.870588235294118,0.635294117647059,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,0,0.27843137254902,0.0588235294117647,0,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0.0156862745098039,0.996078431372549,0.56078431372549,0,0,0,0,0,0,0,0,0,0,0,0.454901960784314,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.945098039215686,0,0,0,0,0,0,0,0,0,0,0,0.474509803921569,0.996078431372549,0.0941176470588235,0,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0.996078431372549,0.552941176470588,0,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0.996078431372549,0.996078431372549,0.12156862745098,0,0,0,0,0,0,0,0,0,0,0.172549019607843,0.584313725490196,0.996078431372549,0.941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0.874509803921569,0.996078431372549,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0.145098039215686,0.996078431372549,0.215686274509804,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.545098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0.905882352941176,0.83921568627451,0,0,0,0,0,0,0,0.0313725490196078,0,0,0,0,0.964705882352941,0.729411764705882,0,0,0,0,0,0,0,0.443137254901961,0.584313725490196,0,0.141176470588235,0.654901960784314,0.996078431372549,0.380392156862745,0,0,0,0,0,0,0,0.333333333333333,0.996078431372549,0.803921568627451,0.972549019607843,0.996078431372549,0.850980392156863,0.0196078431372549,0,0,0,0,0,0,0,0.0352941176470588,0.976470588235294,0.996078431372549,0.996078431372549,0.96078431372549,0.407843137254902,0,0,0,0,0,0,0,0,0,0.203921568627451,0.988235294117647,0.462745098039216,0.105882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372549019607843,0.6,0.243137254901961,0.133333333333333,0.0823529411764706,0,0,0,0,0,0,0,0,0,0.537254901960784,0.992156862745098,0.992156862745098,1,0.874509803921569,0,0,0,0,0,0,0,0,0,0.0392156862745098,0.172549019607843,0.72156862745098,0.996078431372549,0.501960784313725,0,0,0,0,0,0,0,0,0,0,0,0.529411764705882,0.890196078431372,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0.737254901960784,0.152941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.937254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949019607843137,0.152941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.603921568627451,0.905882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0.807843137254902,0.341176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0.996078431372549,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0.874509803921569,0.0901960784313725,0,0,0,0,0,0,0,0,0.219607843137255,0,0,0,0.313725490196078,0.701960784313725,0,0,0,0,0,0,0,0,0.219607843137255,0.00784313725490196,0,0,0,0.890196078431372,0,0,0,0,0,0,0,0,0.219607843137255,0.274509803921569,0,0,0,0.945098039215686,0,0,0,0,0,0,0,0,0.0470588235294118,0.964705882352941,0,0,0,0.776470588235294,0,0,0,0,0,0,0,0,0,0.988235294117647,0.270588235294118,0,0.36078431372549,0.756862745098039,0,0,0,0,0,0,0,0,0,0.384313725490196,0.992156862745098,0.0784313725490196,0.654901960784314,0.286274509803922,0,0,0,0,0,0,0,0,0,0.0117647058823529,0.913725490196078,0.850980392156863,0.949019607843137,0,0,0,0,0,0,0,0,0,0,0,0.227450980392157,0.996078431372549,0.992156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.564705882352941,0.807843137254902,0.87007874015748,0,0,0,0,0,0,0,0.125490196078431,0.196078431372549,0.698039215686274,0.992156862745098,0.992156862745098,0.992156862745098,0.917322834645669,0,0,0,0,0,0,0,0.47843137254902,0.949019607843137,0.996078431372549,0.992156862745098,0.992156862745098,0.992156862745098,0.334645669291339,0,0,0,0,0,0,0,0.47843137254902,0.992156862745098,0.996078431372549,0.905882352941176,0.992156862745098,0.933333333333333,0.0118110236220472,0,0,0,0,0,0,0,0.168627450980392,0.776470588235294,0.345098039215686,0.0862745098039216,0.992156862745098,0.215686274509804,0,0,0,0,0,0,0,0,0,0,0,0.792156862745098,0.917647058823529,0,0,0,0,0,0,0,0,0,0,0,0.329411764705882,0.992156862745098,0.411764705882353,0,0,0,0,0,0,0,0,0,0,0,0.564705882352941,0.992156862745098,0.992156862745098,0.0941176470588235,0,0,0,0,0,0,0,0,0,0,0.435294117647059,0.992156862745098,0.992156862745098,0.83921568627451,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.372549019607843,0.129411764705882,0.949019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0.992156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0.576470588235294,0.956862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0.980392156862745,0.686274509803922,0,0,0,0,0,0,0,0,0,0,0,0.219607843137255,0.992156862745098,0.0313725490196078,0,0,0,0,0,0,0,0,0,0,0.254901960784314,0.992156862745098,0.670588235294118,0,0,0,0,0,0,0.0632411067193676,0.91699604743083,0,0.0470588235294118,0.47843137254902,0.96078431372549,0.992156862745098,0.0313725490196078,0,0,0,0,0,0,0.192090395480226,0.992156862745098,0.607843137254902,0.992156862745098,0.992156862745098,1,0.462745098039216,0,0,0,0,0,0,0,1,1,0.992156862745098,0.992156862745098,0.992156862745098,0.635294117647059,0,0,0,0,0,0,0,0,1,1,1,0.598425196850394,0.129411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
